licence_id,date,type,destination,iso2,item,quantity,refused,unused,temporary,incorporation,known_revoked,revocation_date,implied_rating,implied_military,year
57753,2013-08-22,OIEL,Israel,IL,weapon control equipment,,0,,0,0,0,,ML5,1,2013
57952,2013-08-28,SIEL,Israel,IL,technology for air-to-surface missiles,,0,,0,0,0,,ML22,1,2013
57952,2013-08-28,SIEL,Israel,IL,test models for air-to-surface missiles,,0,,0,0,0,,ML17,1,2013
57954,2013-08-28,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
58031,2013-08-29,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2013
58071,2013-08-30,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
58193,2013-09-04,SIEL,Israel,IL,military electronic equipment,,0,,0,0,0,,ML11,1,2013
58246,2013-09-05,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2013
58292,2013-09-06,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2013
58292,2013-09-06,SIEL,Israel,IL,technology for small arms ammunition,,0,,0,0,0,,ML22,1,2013
58329,2013-09-09,SIEL,Israel,IL,military parametric technical databases,,0,,0,0,0,,ML17,1,2013
58329,2013-09-09,SIEL,Israel,IL,software for equipment for the use of attack alerting/warning equipment,,0,,0,0,0,,ML21,1,2013
58331,2013-09-09,SIEL,Israel,IL,components for military support aircraft,,0,,0,1,0,,ML10,1,2013
58416,2013-09-11,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2013
58509,2013-09-16,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2013
58511,2013-09-16,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
58539,2013-09-17,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2013
58624,2013-09-19,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2013
58685,2013-09-23,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2013
58685,2013-09-23,SIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2013
58886,2013-09-30,SIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,1,0,,ML10,1,2013
59002,2013-10-03,SIEL,Israel,IL,components for combat aircraft,,0,,0,1,0,,ML10,1,2013
59002,2013-10-03,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,1,0,,ML11,1,2013
59186,2013-10-09,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2013
59275,2013-10-14,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2013
59275,2013-10-14,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2013
59276,2013-10-14,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
59381,2013-10-16,SIEL,Israel,IL,components for all-wheel drive vehicles with ballistic protection,,0,,0,0,0,,ML6,1,2013
59381,2013-10-16,SIEL,Israel,IL,components for body armour,,0,,0,0,0,,ML13,1,2013
59381,2013-10-16,SIEL,Israel,IL,components for military support vehicles,,0,,0,0,0,,ML6,1,2013
59443,2013-10-17,SIEL,Israel,IL,NBC detection equipment,,0,,1,0,0,,ML7,1,2013
59443,2013-10-17,SIEL,Israel,IL,components for NBC detection equipment,,0,,1,0,0,,ML7,1,2013
59443,2013-10-17,SIEL,Israel,IL,equipment for the use of NBC detection equipment,,0,,1,0,0,,ML11,1,2013
59443,2013-10-17,SIEL,Israel,IL,equipment for the use of chemical agent detection equipment,,0,,1,0,0,,PL5017,1,2013
59444,2013-10-17,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
59799,2013-10-24,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2013
59800,2013-10-24,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
59886,2013-10-28,SIEL,Israel,IL,armoured plate,,0,,0,0,0,,ML13,1,2013
59887,2013-10-28,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2013
59997,2013-10-30,SIEL,Israel,IL,components for military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2013
59997,2013-10-30,SIEL,Israel,IL,targeting equipment,,0,,0,0,0,,ML5,1,2013
59999,2013-10-30,SIEL,Israel,IL,components for electronic countermeasure equipment,,0,,0,1,0,,ML5,1,2013
60121,2013-11-04,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2013
60155,2013-11-05,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2013
60156,2013-11-05,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2013
60203,2013-11-06,SIEL,Israel,IL,equipment for the use of military aero-engines,,0,,0,0,0,,ML11,1,2013
60204,2013-11-06,SITCL,Israel,IL,all-wheel drive vehicles with ballistic protection,,0,,0,0,0,,ML6,1,2013
60245,2013-11-07,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2013
60246,2013-11-07,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
60332,2013-11-11,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2013
60332,2013-11-11,SIEL,Israel,IL,general military vehicle components,,0,,1,0,0,,ML6,1,2013
60332,2013-11-11,SIEL,Israel,IL,general military vehicle components,,0,,1,0,0,,ML6,1,2013
60436,2013-11-14,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2013
60437,2013-11-14,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
60609,2013-11-21,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2013
60609,2013-11-21,SIEL,Israel,IL,components for decoying/countermeasure equipment,,0,,0,0,0,,ML4,1,2013
60609,2013-11-21,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2013
60610,2013-11-21,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
60705,2013-11-25,SIEL,Israel,IL,targeting equipment,,0,,0,1,0,,ML5,1,2013
60749,2013-11-26,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2013
60786,2013-11-27,OIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,0,0,,ML10,1,2013
60786,2013-11-27,OIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2013
60786,2013-11-27,OIEL,Israel,IL,components for military electronic equipment,,0,,0,0,0,2021-08-19,ML11,1,2013
60786,2013-11-27,OIEL,Israel,IL,components for military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2013
60786,2013-11-27,OIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2013
60786,2013-11-27,OIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2013
60786,2013-11-27,OIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2013
60787,2013-11-27,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2013
60973,2013-12-02,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2013
61039,2013-12-03,SIEL,Israel,IL,technology for small arms ammunition,,0,,0,0,0,,ML22,1,2013
61040,2013-12-03,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
61101,2013-12-04,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
61192,2013-12-06,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
61233,2013-12-09,SITCL,Israel,IL,weapon night sights,,0,,0,0,0,,ML1,1,2013
61286,2013-12-10,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
61286,2013-12-10,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
61338,2013-12-11,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2013
61412,2013-12-12,SIEL,Israel,IL,weapon night sights,,0,,0,0,0,,ML1,1,2013
61412,2013-12-12,SIEL,Israel,IL,weapon sights,,0,,0,0,0,,ML1,1,2013
61414,2013-12-12,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
61414,2013-12-12,SIEL,Israel,IL,components for military infrared/thermal imaging equipment,,0,,0,1,0,,ML15,1,2013
61445,2013-12-13,SIEL,Israel,IL,software for military aero-engines,,0,,0,0,0,,ML21,1,2013
61446,2013-12-13,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2013
61488,2013-12-16,SIEL,Israel,IL,military support vehicles,,0,,0,0,0,,ML6,1,2013
61529,2013-12-17,SIEL,Israel,IL,components for military combat vehicles,,0,,0,0,0,,ML6,1,2013
61622,2013-12-19,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2013
61804,2013-12-30,OITCL,Israel,IL,bomb suits,,0,,0,0,0,,ML13,1,2013
61804,2013-12-30,OITCL,Israel,IL,military helmets,,0,,0,0,0,,ML13,1,2013
61865,2014-01-02,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
62003,2014-01-09,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
62276,2014-01-15,SIEL,Israel,IL,high power RF weapon systems,,0,,1,0,0,,ML19,1,2014
62534,2014-01-20,SIEL,Israel,IL,armoured plate,,0,,0,0,0,,ML13,1,2014
62534,2014-01-20,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2014
62534,2014-01-20,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2014
62536,2014-01-20,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
62536,2014-01-20,SIEL,Israel,IL,components for military electronic equipment,,0,,0,1,0,,ML11,1,2014
62536,2014-01-20,SIEL,Israel,IL,military electronic equipment,,0,,0,1,0,,ML11,1,2014
62585,2014-01-21,SIEL,Israel,IL,aircraft military communications equipment,,0,,0,1,0,,ML10,1,2014
62585,2014-01-21,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
62585,2014-01-21,SIEL,Israel,IL,components for military communications equipment,,0,,0,1,0,,ML11,1,2014
62691,2014-01-23,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2014
62691,2014-01-23,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
62693,2014-01-23,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
62751,2014-01-24,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2014
62752,2014-01-24,SIEL,Israel,IL,components for military communications equipment,,0,,0,1,0,,ML11,1,2014
62752,2014-01-24,SIEL,Israel,IL,technology for military communications equipment,,0,,0,1,0,,ML22,1,2014
62843,2014-01-28,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
62971,2014-01-31,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
63060,2014-02-04,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2014
63062,2014-02-04,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
63147,2014-02-06,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
63147,2014-02-06,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
63195,2014-02-07,SIEL,Israel,IL,components for military electronic equipment,,0,,0,1,0,,ML11,1,2014
63247,2014-02-10,SIEL,Israel,IL,anti-armour ammunition,,0,,0,0,0,,ML3,1,2014
63247,2014-02-10,SIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2014
63247,2014-02-10,SIEL,Israel,IL,components for sniper rifles,,0,,0,0,0,,ML1,1,2014
63312,2014-02-11,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2014
63312,2014-02-11,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2014
63314,2014-02-11,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
63366,2014-02-12,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
63540,2014-02-17,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
63540,2014-02-17,SIEL,Israel,IL,components for targeting equipment,,0,,1,0,0,,ML11,1,2014
63542,2014-02-17,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
63542,2014-02-17,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
63592,2014-02-18,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2014
63690,2014-02-20,SIEL,Israel,IL,components for combat aircraft,,0,,0,1,0,,ML10,1,2014
63777,2014-02-24,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2014
63777,2014-02-24,SIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2014
63777,2014-02-24,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
63902,2014-02-27,SIEL,Israel,IL,components for decoying/countermeasure equipment,,0,,0,1,0,,ML4,1,2014
63942,2014-02-28,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
63996,2014-03-03,SIEL,Israel,IL,equipment for the use of military communications equipment,,0,,0,0,0,,PL5017,1,2014
63998,2014-03-03,SIEL,Israel,IL,components for military electronic equipment,,0,,0,1,0,,ML11,1,2014
63998,2014-03-03,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
63998,2014-03-03,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
63998,2014-03-03,SIEL,Israel,IL,equipment for the use of military electronic equipment,,0,,0,1,0,,PL5017,1,2014
63998,2014-03-03,SIEL,Israel,IL,military electronic equipment,,0,,0,1,0,,ML11,1,2014
64058,2014-03-04,SIEL,Israel,IL,water cannons,,0,,0,0,0,,PL5001,1,2014
64155,2014-03-06,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2014
64376,2014-03-14,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
64466,2014-03-18,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2014
64468,2014-03-18,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
64523,2014-03-19,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2014
64566,2014-03-20,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2014
64568,2014-03-20,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
64678,2014-03-25,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2014
64678,2014-03-25,SIEL,Israel,IL,military equipment for initiating explosives,,0,,0,0,0,,ML4,1,2014
64678,2014-03-25,SIEL,Israel,IL,training small arms ammunition,,0,,0,0,0,,ML3,1,2014
64679,2014-03-25,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
64724,2014-03-26,SIEL,Israel,IL,weapon night sights,,0,,0,0,0,,ML1,1,2014
64875,2014-03-31,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2014
64875,2014-03-31,SIEL,Israel,IL,software for military aero-engines,,0,,0,0,0,,ML21,1,2014
64875,2014-03-31,SIEL,Israel,IL,targeting equipment,,0,,0,0,0,,ML5,1,2014
64875,2014-03-31,SIEL,Israel,IL,technology for targeting equipment,,0,,0,0,0,,ML22,1,2014
65050,2014-04-04,SIEL,Israel,IL,general military vehicle components,,0,,1,0,0,,ML6,1,2014
65144,2014-04-08,SIEL,Israel,IL,weapon sights,,0,,0,0,0,,ML1,1,2014
65217,2014-04-09,SIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,1,0,,ML10,1,2014
65217,2014-04-09,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
65269,2014-04-10,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
65270,2014-04-10,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2014
65270,2014-04-10,SIEL,Israel,IL,components for military communications equipment,,0,,0,1,0,,ML11,1,2014
65339,2014-04-11,SIEL,Israel,IL,aircraft military communications equipment,,0,,0,0,0,,ML10,1,2014
65339,2014-04-11,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2014
65341,2014-04-11,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
65452,2014-04-15,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
65512,2014-04-16,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
65553,2014-04-17,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
65662,2014-04-24,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
65663,2014-04-24,SIEL,Israel,IL,aircraft military communications equipment,,0,,0,1,0,,ML10,1,2014
66113,2014-05-09,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2014
66247,2014-05-14,SIEL,Israel,IL,equipment for the use of weapon sights,,0,,0,0,0,,PL5017,1,2014
66247,2014-05-14,SIEL,Israel,IL,goods treated for signature suppression for military use,,0,,0,0,0,,ML17,1,2014
66247,2014-05-14,SIEL,Israel,IL,technology for equipment for the use of weapon sights,,0,,0,0,0,,ML22,1,2014
66454,2014-05-20,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
66577,2014-05-23,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2014
66655,2014-05-28,SIEL,Israel,IL,components for command/control equipment for unmanned air vehicles,,0,,0,1,0,,ML10,1,2014
66655,2014-05-28,SIEL,Israel,IL,technology for command/control equipment for unmanned air vehicles,,0,,0,1,0,,ML22,1,2014
66692,2014-05-29,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
66692,2014-05-29,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2014
66814,2014-06-03,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2014
66814,2014-06-03,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2014
66814,2014-06-03,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2014
66852,2014-06-04,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2014
66852,2014-06-04,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2014
67104,2014-06-12,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2014
67143,2014-06-13,OIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2014
67143,2014-06-13,OIEL,Israel,IL,equipment for the production of military support aircraft,,0,,0,0,0,,ML18,1,2014
67143,2014-06-13,OIEL,Israel,IL,equipment for the use of military support aircraft,,0,,0,0,0,,PL5017,1,2014
67143,2014-06-13,OIEL,Israel,IL,technology for military support aircraft,,0,,0,0,0,,ML22,1,2014
67144,2014-06-13,SIEL,Israel,IL,general military vehicle components,,0,,1,0,0,,ML6,1,2014
67215,2014-06-17,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2014
67285,2014-06-19,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2014
67285,2014-06-19,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2014
67325,2014-06-20,SIEL,Israel,IL,components for military infrared/thermal imaging equipment,,0,,0,0,0,,ML15,1,2014
67372,2014-06-23,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2014
67679,2014-07-02,SIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2014
67794,2014-07-04,SIEL,Israel,IL,aircraft military communications equipment,,0,,0,0,0,,ML10,1,2014
67794,2014-07-04,SIEL,Israel,IL,components for military spacecraft,,0,,0,0,0,,ML11,1,2014
67897,2014-07-08,SIEL,Israel,IL,military aircraft navigation equipment,,0,,0,0,0,,ML11,1,2014
67947,2014-07-09,SIEL,Israel,IL,software enabling equipment to function as military improvised explosive device decoying/detection/disposal/jamming equipment,,0,,1,0,0,,ML21,1,2014
67948,2014-07-09,SIEL,Israel,IL,targeting equipment,,0,,0,1,0,,ML5,1,2014
68258,2014-07-17,SIEL,Israel,IL,body armour,,0,,0,0,0,,ML13,1,2014
68258,2014-07-17,SIEL,Israel,IL,components for body armour,,0,,0,0,0,,ML13,1,2014
68258,2014-07-17,SIEL,Israel,IL,military helmets,,0,,0,0,0,,ML13,1,2014
68259,2014-07-17,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
68319,2014-07-18,SIEL,Israel,IL,targeting equipment,,0,,0,1,0,,ML5,1,2014
68354,2014-07-21,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2014
68397,2014-07-22,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
69519,2014-08-29,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
69519,2014-08-29,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
69536,2014-08-31,SIEL,Israel,IL,components for military infrared/thermal imaging equipment,,0,,0,1,0,,ML15,1,2014
69552,2014-09-01,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2014
69595,2014-09-02,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
69644,2014-09-03,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
69793,2014-09-09,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2014
69906,2014-09-11,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2014
